timestamp,day,day_of_week,day_type,time_of_day,request_rate,active_pods,pods_booting,spot_pods,ondemand_pods,preemption_event,cpu_utilization,memory_utilization,queue_length,p95_latency_ms,error_rate,cost_per_hour,month
52935,36,1,normal,18.25,1181.3,7,0,1,6,0,0.9525,0.772,0,203.7,0.05775,1.28,1
52940,36,1,normal,18.33,1233.4,7,0,1,6,0,1.0,0.861,0,256.0,0.09698,1.28,1
52945,36,1,normal,18.42,1296.8,7,1,1,6,0,1.0,0.8955,3,338.1,0.15859,1.28,1
52950,36,1,normal,18.5,1390.9,7,1,1,6,0,1.0,0.9561,13,497.4,0.27804,1.28,1
52955,36,1,normal,18.58,1464.0,8,0,1,7,0,1.0,0.8532,2,315.8,0.14188,1.48,1
52960,36,1,normal,18.67,1517.5,8,0,1,7,0,1.0,0.9269,7,385.7,0.19429,1.48,1
52965,36,1,normal,18.75,1533.4,8,0,1,7,0,0.9999,1.0,9,408.6,0.21142,1.48,1
52970,36,1,normal,18.83,1572.2,8,0,1,7,0,1.0,1.0,13,468.6,0.25646,1.48,1
52975,36,1,normal,18.92,1577.3,8,1,1,7,0,1.0,0.9274,13,476.9,0.26266,1.48,1
52980,36,1,normal,19.0,1640.8,8,1,1,7,0,1.0,0.9869,20,589.0,0.34673,1.48,1
52985,36,1,normal,19.08,1671.1,9,0,2,7,0,1.0,0.9169,5,342.4,0.16183,1.56,1
52990,36,1,normal,19.17,1700.0,9,0,2,7,0,0.9706,0.9278,7,376.7,0.18756,1.56,1
52995,36,1,normal,19.25,1715.3,9,0,2,7,0,1.0,1.0,9,396.0,0.20201,1.56,1
53000,36,1,normal,19.33,1720.8,9,0,2,7,0,0.9714,0.9074,10,403.1,0.20731,1.56,1
53005,36,1,normal,19.42,1749.4,9,1,2,7,0,1.0,1.0,12,441.4,0.23603,1.56,1
53010,36,1,normal,19.5,1692.5,9,1,2,7,0,1.0,0.9588,7,367.6,0.18073,1.56,1
53015,36,1,normal,19.58,1684.1,10,0,3,7,0,0.9629,0.8272,0,201.6,0.05618,1.64,1
53020,36,1,normal,19.67,1690.0,10,0,3,7,0,0.9571,0.7709,0,205.2,0.05888,1.64,1
53025,36,1,normal,19.75,1688.4,10,0,3,7,0,0.9685,0.8572,0,204.1,0.05811,1.64,1
53030,36,1,normal,19.83,1692.9,10,0,3,7,0,0.9695,0.9329,0,206.9,0.06021,1.64,1
53035,36,1,normal,19.92,1659.5,10,1,3,7,0,0.9564,0.7602,0,187.5,0.04563,1.64,1
53040,36,1,normal,20.0,1601.9,10,1,3,7,0,0.9057,0.7474,0,160.4,0.02528,1.64,1
53045,36,1,normal,20.08,1616.6,11,0,3,8,0,0.7514,0.7829,0,129.1,0.00181,1.84,1
53050,36,1,normal,20.17,1575.9,11,0,3,8,0,0.7674,0.7473,0,127.8,0.0005,1.84,1
53055,36,1,normal,20.25,1510.5,11,0,3,8,0,0.7142,0.6412,0,125.8,0.0005,1.84,1
53060,36,1,normal,20.33,1449.7,11,0,3,8,0,0.6868,0.6331,0,123.9,0.0005,1.84,1
53065,36,1,normal,20.42,1414.1,11,0,3,8,0,0.7026,0.592,0,122.9,0.0005,1.84,1
53070,36,1,normal,20.5,1341.8,11,0,3,8,0,0.6929,0.5655,0,120.7,0.0005,1.84,1
53075,36,1,normal,20.58,1305.3,11,0,3,8,0,0.6723,0.6547,0,119.6,0.0005,1.84,1
53080,36,1,normal,20.67,1258.9,11,0,3,8,0,0.5889,0.6237,0,118.1,0.0005,1.84,1
53085,36,1,normal,20.75,1168.0,11,0,3,8,0,0.5529,0.5126,0,115.4,0.0005,1.84,1
53090,36,1,normal,20.83,1113.4,11,0,3,8,0,0.5412,0.4864,0,113.7,0.0005,1.84,1
53095,36,1,normal,20.92,1036.4,11,0,3,8,0,0.5031,0.4429,0,111.4,0.0005,1.84,1
53100,36,1,normal,21.0,948.6,11,0,3,8,0,0.4624,0.4637,0,108.7,0.0005,1.84,1
53105,36,1,normal,21.08,941.3,11,0,3,8,0,0.4887,0.4363,0,108.5,0.0005,1.84,1
53110,36,1,normal,21.17,880.2,11,0,3,8,0,0.4313,0.3908,0,106.7,0.0005,1.84,1
53115,36,1,normal,21.25,812.3,11,0,3,8,0,0.4094,0.365,0,104.6,0.0005,1.84,1
53120,36,1,normal,21.33,794.8,11,0,3,8,0,0.4006,0.3872,0,104.1,0.0005,1.84,1
53125,36,1,normal,21.42,756.7,10,0,3,7,0,0.4219,0.3879,0,105.2,0.0005,1.64,1
53130,36,1,normal,21.5,728.4,10,0,3,7,0,0.3998,0.3987,0,104.3,0.0005,1.64,1
53135,36,1,normal,21.58,686.1,10,0,3,7,0,0.3494,0.3431,0,102.9,0.0005,1.64,1
53140,36,1,normal,21.67,654.5,10,0,3,7,0,0.3758,0.3314,0,101.8,0.0005,1.64,1
53145,36,1,normal,21.75,660.9,10,0,3,7,0,0.3532,0.3402,0,102.0,0.0005,1.64,1
53150,36,1,normal,21.83,664.6,10,0,3,7,0,0.3702,0.3558,0,102.2,0.0005,1.64,1
53155,36,1,normal,21.92,656.1,9,0,2,7,0,0.4147,0.3797,0,104.3,0.0005,1.56,1
53160,36,1,normal,22.0,637.6,9,0,2,7,0,0.3673,0.3381,0,103.6,0.0005,1.56,1
53165,36,1,normal,22.08,558.2,9,0,2,7,0,0.3433,0.3404,0,100.7,0.0005,1.56,1
53170,36,1,normal,22.17,513.3,9,0,2,7,0,0.2996,0.3138,0,99.0,0.0005,1.56,1
53175,36,1,normal,22.25,525.8,9,0,2,7,0,0.3121,0.3061,0,99.5,0.0005,1.56,1
53180,36,1,normal,22.33,486.6,9,0,2,7,0,0.3151,0.2575,0,98.0,0.0005,1.56,1
53185,36,1,normal,22.42,454.1,8,0,1,7,0,0.3142,0.2561,0,98.9,0.0005,1.48,1
53190,36,1,normal,22.5,447.2,8,0,1,7,0,0.3034,0.2916,0,98.6,0.0005,1.48,1
53195,36,1,normal,22.58,457.5,8,0,1,7,0,0.3235,0.284,0,99.1,0.0005,1.48,1
53200,36,1,normal,22.67,485.6,8,0,1,7,0,0.3177,0.3213,0,100.2,0.0005,1.48,1
53205,36,1,normal,22.75,455.4,8,0,1,7,0,0.3029,0.2619,0,99.0,0.0005,1.48,1
53210,36,1,normal,22.83,417.5,8,0,1,7,0,0.3037,0.2532,0,97.4,0.0005,1.48,1
53215,36,1,normal,22.92,400.1,7,0,1,6,0,0.3202,0.2961,0,99.1,0.0005,1.28,1
53220,36,1,normal,23.0,388.8,7,0,1,6,0,0.2937,0.2536,0,98.5,0.0005,1.28,1
53225,36,1,normal,23.08,354.8,7,0,1,6,0,0.2838,0.2642,0,96.9,0.0005,1.28,1
53230,36,1,normal,23.17,379.5,7,0,1,6,0,0.2752,0.299,0,98.1,0.0005,1.28,1
53235,36,1,normal,23.25,389.8,7,0,1,6,0,0.2884,0.2836,0,98.6,0.0005,1.28,1
53240,36,1,normal,23.33,394.1,7,0,1,6,0,0.314,0.2633,0,98.8,0.0005,1.28,1
53245,36,1,normal,23.42,434.1,6,0,0,6,0,0.3644,0.3868,0,104.1,0.0005,1.2,1
53250,36,1,normal,23.5,421.2,6,0,0,6,0,0.3948,0.3487,0,103.4,0.0005,1.2,1
53255,36,1,normal,23.58,448.4,6,0,0,6,0,0.3957,0.402,0,104.9,0.0005,1.2,1
53260,36,1,normal,23.67,455.1,6,0,0,6,0,0.4388,0.4155,0,105.3,0.0005,1.2,1
53265,36,1,normal,23.75,503.4,6,0,0,6,0,0.4558,0.398,0,108.0,0.0005,1.2,1
53270,36,1,normal,23.83,499.7,6,0,0,6,0,0.4284,0.4032,0,107.8,0.0005,1.2,1
53275,36,1,normal,23.92,461.1,6,0,0,6,0,0.4164,0.3983,0,105.6,0.0005,1.2,1
53280,37,2,rain,0.0,466.6,6,0,0,6,0,0.4196,0.3668,0,105.9,0.0005,1.2,1
53285,37,2,rain,0.08,510.8,6,0,0,6,0,0.4723,0.4026,0,108.4,0.0005,1.2,1
53290,37,2,rain,0.17,520.6,6,0,0,6,0,0.4423,0.4172,0,108.9,0.0005,1.2,1
53295,37,2,rain,0.25,520.4,6,0,0,6,0,0.4555,0.4059,0,108.9,0.0005,1.2,1
53300,37,2,rain,0.33,456.8,6,0,0,6,0,0.4037,0.3514,0,105.4,0.0005,1.2,1
53305,37,2,rain,0.42,492.9,6,0,0,6,0,0.4481,0.4062,0,107.4,0.0005,1.2,1
53310,37,2,rain,0.5,512.2,6,0,0,6,0,0.4765,0.4571,0,108.5,0.0005,1.2,1
53315,37,2,rain,0.58,478.8,6,0,0,6,0,0.4037,0.3983,0,106.6,0.0005,1.2,1
53320,37,2,rain,0.67,463.9,6,0,0,6,0,0.4254,0.3547,0,105.8,0.0005,1.2,1
53325,37,2,rain,0.75,437.2,6,0,0,6,0,0.4121,0.3351,0,104.3,0.0005,1.2,1
53330,37,2,rain,0.83,452.6,6,0,0,6,0,0.3875,0.3994,0,105.1,0.0005,1.2,1
53335,37,2,rain,0.92,455.4,6,0,0,6,0,0.4399,0.39,0,105.3,0.0005,1.2,1
53340,37,2,rain,1.0,401.5,5,0,0,5,0,0.445,0.4097,0,106.8,0.0005,1.0,1
53345,37,2,rain,1.08,402.9,5,0,0,5,0,0.4645,0.4263,0,106.9,0.0005,1.0,1
53350,37,2,rain,1.17,419.5,5,0,0,5,0,0.4218,0.4189,0,108.0,0.0005,1.0,1
53355,37,2,rain,1.25,430.1,5,0,0,5,0,0.4924,0.3988,0,108.7,0.0005,1.0,1
53360,37,2,rain,1.33,433.3,5,0,0,5,0,0.4368,0.3873,0,108.9,0.0005,1.0,1
53365,37,2,rain,1.42,424.6,5,0,0,5,0,0.4512,0.4608,0,108.3,0.0005,1.0,1
53370,37,2,rain,1.5,432.5,5,0,0,5,0,0.4654,0.4695,0,108.8,0.0005,1.0,1
53375,37,2,rain,1.58,474.6,5,0,0,5,0,0.4882,0.5209,0,111.6,0.0005,1.0,1
53380,37,2,rain,1.67,524.9,5,0,0,5,0,0.5557,0.5421,0,115.0,0.0005,1.0,1
53385,37,2,rain,1.75,514.0,5,0,0,5,0,0.5977,0.4707,0,114.3,0.0005,1.0,1
53390,37,2,rain,1.83,524.4,5,0,0,5,0,0.5797,0.4911,0,115.0,0.0005,1.0,1
53395,37,2,rain,1.92,519.7,5,0,0,5,0,0.5684,0.4748,0,114.6,0.0005,1.0,1
53400,37,2,rain,2.0,546.6,5,0,0,5,0,0.5851,0.5356,0,116.4,0.0005,1.0,1
53405,37,2,rain,2.08,536.8,5,0,0,5,0,0.5698,0.5357,0,115.8,0.0005,1.0,1
53410,37,2,rain,2.17,502.6,5,0,0,5,0,0.5801,0.4911,0,113.5,0.0005,1.0,1
53415,37,2,rain,2.25,473.1,5,0,0,5,0,0.5162,0.4819,0,111.5,0.0005,1.0,1
53420,37,2,rain,2.33,479.9,5,0,0,5,0,0.5539,0.5243,0,112.0,0.0005,1.0,1
53425,37,2,rain,2.42,466.3,5,0,0,5,0,0.517,0.5048,0,111.1,0.0005,1.0,1
53430,37,2,rain,2.5,451.4,5,0,0,5,0,0.4789,0.4822,0,110.1,0.0005,1.0,1
53435,37,2,rain,2.58,447.7,5,0,0,5,0,0.5144,0.4526,0,109.8,0.0005,1.0,1
53440,37,2,rain,2.67,479.9,5,0,0,5,0,0.4813,0.4326,0,112.0,0.0005,1.0,1
53445,37,2,rain,2.75,484.0,5,0,0,5,0,0.5405,0.4566,0,112.3,0.0005,1.0,1
53450,37,2,rain,2.83,450.1,5,0,0,5,0,0.5113,0.4686,0,110.0,0.0005,1.0,1
53455,37,2,rain,2.92,436.2,5,0,0,5,0,0.4367,0.3988,0,109.1,0.0005,1.0,1
53460,37,2,rain,3.0,449.3,5,0,0,5,0,0.46,0.4146,0,110.0,0.0005,1.0,1
53465,37,2,rain,3.08,398.0,5,0,0,5,0,0.4592,0.4025,0,106.5,0.0005,1.0,1
53470,37,2,rain,3.17,389.5,5,0,0,5,0,0.4482,0.4197,0,106.0,0.0005,1.0,1
53475,37,2,rain,3.25,426.7,5,0,0,5,0,0.464,0.3819,0,108.4,0.0005,1.0,1
53480,37,2,rain,3.33,405.1,5,0,0,5,0,0.4117,0.4282,0,107.0,0.0005,1.0,1
53485,37,2,rain,3.42,425.2,5,0,0,5,0,0.4255,0.4528,0,108.3,0.0005,1.0,1
53490,37,2,rain,3.5,493.9,5,0,0,5,0,0.519,0.4838,0,112.9,0.0005,1.0,1
53495,37,2,rain,3.58,487.0,5,0,0,5,0,0.5074,0.4611,0,112.5,0.0005,1.0,1
53500,37,2,rain,3.67,512.4,5,0,0,5,0,0.5239,0.4962,0,114.2,0.0005,1.0,1
53505,37,2,rain,3.75,524.6,5,0,0,5,0,0.5363,0.5079,0,115.0,0.0005,1.0,1
53510,37,2,rain,3.83,516.3,5,0,0,5,0,0.5841,0.5248,0,114.4,0.0005,1.0,1
53515,37,2,rain,3.92,486.1,5,0,0,5,0,0.5405,0.4958,0,112.4,0.0005,1.0,1
53520,37,2,rain,4.0,482.0,5,0,0,5,0,0.5346,0.4674,0,112.1,0.0005,1.0,1
53525,37,2,rain,4.08,497.8,5,0,0,5,0,0.5687,0.5212,0,113.2,0.0005,1.0,1
53530,37,2,rain,4.17,504.2,5,0,0,5,0,0.5447,0.4744,0,113.6,0.0005,1.0,1
53535,37,2,rain,4.25,510.1,5,0,0,5,0,0.5546,0.5271,0,114.0,0.0005,1.0,1
53540,37,2,rain,4.33,535.0,5,0,0,5,0,0.6037,0.4941,0,115.7,0.0005,1.0,1
53545,37,2,rain,4.42,494.2,5,0,0,5,0,0.5667,0.4497,0,112.9,0.0005,1.0,1
53550,37,2,rain,4.5,469.5,5,0,0,5,0,0.4898,0.5019,0,111.3,0.0005,1.0,1
53555,37,2,rain,4.58,482.5,5,0,0,5,0,0.5292,0.5123,0,112.2,0.0005,1.0,1
53560,37,2,rain,4.67,507.7,5,0,0,5,0,0.558,0.5276,0,113.8,0.0005,1.0,1
53565,37,2,rain,4.75,495.0,5,0,0,5,0,0.4954,0.4832,0,113.0,0.0005,1.0,1
53570,37,2,rain,4.83,497.7,5,0,0,5,0,0.5058,0.4429,0,113.2,0.0005,1.0,1
53575,37,2,rain,4.92,452.9,5,0,0,5,0,0.498,0.4298,0,110.2,0.0005,1.0,1
53580,37,2,rain,5.0,453.8,5,0,0,5,0,0.4825,0.4963,0,110.3,0.0005,1.0,1
53585,37,2,rain,5.08,466.9,5,0,0,5,0,0.5252,0.4271,0,111.1,0.0005,1.0,1
53590,37,2,rain,5.17,523.6,5,0,0,5,0,0.5518,0.4862,0,114.9,0.0005,1.0,1
53595,37,2,rain,5.25,541.1,5,0,0,5,0,0.6004,0.5347,0,116.1,0.0005,1.0,1
53600,37,2,rain,5.33,477.8,5,0,0,5,0,0.5271,0.4471,0,111.9,0.0005,1.0,1
53605,37,2,rain,5.42,491.2,5,0,0,5,0,0.5685,0.4625,0,112.7,0.0005,1.0,1
53610,37,2,rain,5.5,525.2,5,0,0,5,0,0.5808,0.4859,0,115.0,0.0005,1.0,1
53615,37,2,rain,5.58,513.4,5,0,0,5,0,0.5724,0.4803,0,114.2,0.0005,1.0,1
53620,37,2,rain,5.67,568.6,5,0,0,5,0,0.5891,0.629,0,117.9,0.0005,1.0,1
53625,37,2,rain,5.75,539.8,5,0,0,5,0,0.5409,0.524,0,116.0,0.0005,1.0,1
53630,37,2,rain,5.83,522.8,5,0,0,5,0,0.5758,0.4759,0,114.9,0.0005,1.0,1
53635,37,2,rain,5.92,502.4,5,0,0,5,0,0.5732,0.517,0,113.5,0.0005,1.0,1
53640,37,2,rain,6.0,531.2,5,0,0,5,0,0.5347,0.5332,0,115.4,0.0005,1.0,1
53645,37,2,rain,6.08,551.4,5,0,0,5,0,0.622,0.5787,0,116.8,0.0005,1.0,1
53650,37,2,rain,6.17,551.1,5,0,0,5,0,0.5518,0.5031,0,116.7,0.0005,1.0,1
53655,37,2,rain,6.25,545.0,5,0,0,5,0,0.6136,0.5308,0,116.3,0.0005,1.0,1
53660,37,2,rain,6.33,559.3,5,0,0,5,0,0.5767,0.5612,0,117.3,0.0005,1.0,1
53665,37,2,rain,6.42,577.5,5,0,0,5,0,0.6048,0.6208,0,118.5,0.0005,1.0,1
53670,37,2,rain,6.5,566.7,5,0,0,5,0,0.5891,0.6143,0,117.8,0.0005,1.0,1
53675,37,2,rain,6.58,579.4,5,0,0,5,0,0.6395,0.5234,0,118.6,0.0005,1.0,1
53680,37,2,rain,6.67,561.1,5,0,0,5,0,0.5955,0.5743,0,117.4,0.0005,1.0,1
53685,37,2,rain,6.75,585.0,5,0,0,5,0,0.6683,0.6184,0,119.0,0.0005,1.0,1
53690,37,2,rain,6.83,599.0,5,0,0,5,0,0.6546,0.6486,0,119.9,0.0005,1.0,1
53695,37,2,rain,6.92,645.4,5,0,0,5,0,0.6706,0.6807,0,123.0,0.0005,1.0,1
53700,37,2,rain,7.0,741.5,5,0,0,5,0,0.7924,0.7754,0,130.3,0.00271,1.0,1
53705,37,2,rain,7.08,758.3,5,0,0,5,0,0.8731,0.6819,0,135.3,0.00644,1.0,1
53710,37,2,rain,7.17,793.4,5,1,0,5,0,0.8501,0.864,0,154.6,0.02095,1.0,1
53715,37,2,rain,7.25,855.2,5,1,0,5,0,0.8783,0.9327,0,218.2,0.06865,1.0,1
53720,37,2,rain,7.33,909.2,6,0,0,6,0,0.8378,0.8203,0,135.0,0.00626,1.2,1
53725,37,2,rain,7.42,976.7,6,0,0,6,0,0.854,0.8558,0,171.5,0.03365,1.2,1
53730,37,2,rain,7.5,1059.7,6,0,0,6,0,0.9816,0.8526,0,259.4,0.09952,1.2,1
53735,37,2,rain,7.58,1114.9,6,0,0,6,0,0.9913,0.8344,3,343.8,0.16285,1.2,1
53740,37,2,rain,7.67,1220.4,6,1,0,6,0,1.0,0.945,14,563.7,0.32778,1.2,1
53745,37,2,rain,7.75,1393.1,6,1,0,6,0,1.0,1.0,31,1087.9,0.5,1.2,1
53750,37,2,rain,7.83,1515.2,7,0,1,6,0,1.0,1.0,25,776.2,0.48715,1.28,1
53755,37,2,rain,7.92,1616.2,7,0,1,6,0,1.0,1.0,35,1060.0,0.5,1.28,1
53760,37,2,rain,8.0,1766.7,7,0,1,6,0,1.0,1.0,50,1578.1,0.5,1.28,1
53765,37,2,rain,8.08,1806.4,7,0,1,6,0,1.0,1.0,54,1734.1,0.5,1.28,1
53770,37,2,rain,8.17,1839.8,7,1,1,6,0,1.0,1.0,57,1871.2,0.5,1.28,1
53775,37,2,rain,8.25,1948.4,7,1,1,6,0,1.0,1.0,68,2356.2,0.5,1.28,1
53780,37,2,rain,8.33,2006.4,8,0,1,7,0,1.0,1.0,56,1536.1,0.5,1.48,1
53785,37,2,rain,8.42,2038.5,8,0,1,7,0,1.0,1.0,59,1643.9,0.5,1.48,1
53790,37,2,rain,8.5,2070.4,8,0,1,7,0,1.0,1.0,63,1755.1,0.5,1.48,1
53795,37,2,rain,8.58,2045.0,8,0,1,7,0,1.0,1.0,60,1666.4,0.5,1.48,1
53800,37,2,rain,8.67,2008.3,8,1,1,7,0,1.0,1.0,56,1542.3,0.5,1.48,1
53805,37,2,rain,8.75,1908.7,8,1,1,7,0,1.0,1.0,46,1232.4,0.5,1.48,1
53810,37,2,rain,8.83,1839.3,9,0,2,7,0,1.0,1.0,21,577.9,0.33842,1.56,1
53815,37,2,rain,8.92,1781.0,9,0,2,7,0,1.0,1.0,16,486.5,0.26986,1.56,1
53820,37,2,rain,9.0,1693.8,9,0,2,7,0,1.0,0.8902,7,369.2,0.18189,1.56,1
53825,37,2,rain,9.08,1608.2,9,0,2,7,0,0.9832,0.8916,0,276.6,0.11245,1.56,1
53830,37,2,rain,9.17,1495.0,9,1,2,7,0,0.9175,0.8191,0,188.4,0.04627,1.56,1
53835,37,2,rain,9.25,1378.9,9,1,2,7,0,0.7936,0.7786,0,138.5,0.00887,1.56,1
53840,37,2,rain,9.33,1274.3,10,0,3,7,0,0.66,0.6496,0,122.5,0.0005,1.64,1
53845,37,2,rain,9.42,1199.1,10,0,3,7,0,0.6516,0.6595,0,120.0,0.0005,1.64,1
53850,37,2,rain,9.5,1105.8,10,0,3,7,0,0.5918,0.529,0,116.9,0.0005,1.64,1
53855,37,2,rain,9.58,1060.8,10,0,3,7,0,0.5602,0.5228,0,115.4,0.0005,1.64,1
53860,37,2,rain,9.67,988.3,10,0,3,7,0,0.5694,0.5122,0,112.9,0.0005,1.64,1
53865,37,2,rain,9.75,919.5,10,0,3,7,0,0.5104,0.5049,0,110.7,0.0005,1.64,1
53870,37,2,rain,9.83,842.1,10,0,3,7,0,0.4353,0.3866,0,108.1,0.0005,1.64,1
53875,37,2,rain,9.92,800.6,10,0,3,7,0,0.4025,0.4376,0,106.7,0.0005,1.64,1
53880,37,2,rain,10.0,728.6,10,0,3,7,0,0.4211,0.3995,0,104.3,0.0005,1.64,1
53885,37,2,rain,10.08,692.5,9,0,2,7,0,0.4398,0.3752,0,105.6,0.0005,1.56,1
53890,37,2,rain,10.17,628.2,9,0,2,7,0,0.3771,0.3532,0,103.3,0.0005,1.56,1
53895,37,2,rain,10.25,615.4,8,0,2,6,1,0.3994,0.3506,0,105.6,0.0005,1.36,1
53900,37,2,rain,10.33,573.1,8,0,1,7,0,0.407,0.369,0,103.9,0.0005,1.48,1
53905,37,2,rain,10.42,551.1,8,0,1,7,0,0.3931,0.311,0,103.0,0.0005,1.48,1
53910,37,2,rain,10.5,511.9,8,0,1,7,0,0.3206,0.2852,0,101.3,0.0005,1.48,1
53915,37,2,rain,10.58,570.0,7,0,1,6,0,0.4311,0.3955,0,107.1,0.0005,1.28,1
53920,37,2,rain,10.67,556.2,7,0,1,6,0,0.4127,0.432,0,106.5,0.0005,1.28,1
53925,37,2,rain,10.75,565.1,7,0,1,6,0,0.4287,0.4275,0,106.9,0.0005,1.28,1
53930,37,2,rain,10.83,556.9,7,0,1,6,0,0.4516,0.4176,0,106.5,0.0005,1.28,1
53935,37,2,rain,10.92,581.4,7,0,1,6,0,0.4339,0.4417,0,107.7,0.0005,1.28,1
53940,37,2,rain,11.0,641.0,7,0,1,6,0,0.482,0.4659,0,110.5,0.0005,1.28,1
53945,37,2,rain,11.08,733.2,7,0,1,6,0,0.5775,0.5098,0,114.9,0.0005,1.28,1
53950,37,2,rain,11.17,751.3,7,0,1,6,0,0.6233,0.5329,0,115.8,0.0005,1.28,1
53955,37,2,rain,11.25,811.8,7,0,1,6,0,0.6547,0.5167,0,118.7,0.0005,1.28,1
53960,37,2,rain,11.33,859.6,7,0,1,6,0,0.6382,0.6432,0,120.9,0.0005,1.28,1
53965,37,2,rain,11.42,919.9,7,0,1,6,0,0.718,0.661,0,123.8,0.0005,1.28,1
53970,37,2,rain,11.5,1077.9,7,1,1,6,0,0.8253,0.7062,0,140.3,0.01024,1.28,1
53975,37,2,rain,11.58,1192.0,7,1,1,6,0,0.9675,0.8438,0,213.3,0.06499,1.28,1
53980,37,2,rain,11.67,1245.8,8,0,1,7,0,0.9039,0.7915,0,145.0,0.01373,1.48,1
53985,37,2,rain,11.75,1321.8,8,0,1,7,0,0.8935,0.8141,0,183.6,0.04273,1.48,1
53990,37,2,rain,11.83,1397.9,8,0,1,7,0,0.8871,0.9056,0,244.6,0.08846,1.48,1
53995,37,2,rain,11.92,1477.5,8,0,1,7,0,1.0,0.9005,3,332.4,0.15429,1.48,1
54000,37,2,rain,12.0,1544.4,8,1,1,7,0,1.0,1.0,10,425.0,0.22373,1.48,1
54005,37,2,rain,12.08,1591.7,8,1,1,7,0,1.0,1.0,15,500.9,0.28067,1.48,1
54010,37,2,rain,12.17,1639.2,9,0,2,7,0,0.938,0.9924,1,307.5,0.13564,1.56,1
54015,37,2,rain,12.25,1710.3,9,0,2,7,0,1.0,1.0,9,389.7,0.19725,1.56,1
54020,37,2,rain,12.33,1742.9,9,0,2,7,0,1.0,0.8702,12,432.4,0.22932,1.56,1
54025,37,2,rain,12.42,1761.9,9,0,2,7,0,0.9954,1.0,14,458.8,0.2491,1.56,1
54030,37,2,rain,12.5,1758.8,9,1,2,7,0,0.9878,0.9664,13,454.4,0.2458,1.56,1
54035,37,2,rain,12.58,1726.8,9,1,2,7,0,1.0,0.8753,10,410.9,0.21318,1.56,1
54040,37,2,rain,12.67,1716.4,10,0,3,7,0,0.8767,0.766,0,222.3,0.07174,1.64,1
54045,37,2,rain,12.75,1657.3,10,0,3,7,0,0.8958,0.7391,0,186.3,0.04473,1.64,1
54050,37,2,rain,12.83,1628.5,10,0,3,7,0,0.8441,0.8823,0,171.8,0.03389,1.64,1
54055,37,2,rain,12.92,1572.7,10,0,3,7,0,0.8666,0.7587,0,149.8,0.01731,1.64,1
54060,37,2,rain,13.0,1537.8,10,1,3,7,0,0.8919,0.7546,0,139.8,0.00985,1.64,1
54065,37,2,rain,13.08,1460.3,10,1,3,7,0,0.7305,0.6627,0,128.5,0.00138,1.64,1
54070,37,2,rain,13.17,1371.0,11,0,3,8,0,0.6767,0.6345,0,121.5,0.0005,1.84,1
54075,37,2,rain,13.25,1300.1,11,0,3,8,0,0.6393,0.5665,0,119.4,0.0005,1.84,1
54080,37,2,rain,13.33,1255.1,11,0,3,8,0,0.6331,0.5689,0,118.0,0.0005,1.84,1
54085,37,2,rain,13.42,1142.3,11,0,3,8,0,0.5807,0.4823,0,114.6,0.0005,1.84,1
54090,37,2,rain,13.5,1085.1,11,0,3,8,0,0.5526,0.4738,0,112.9,0.0005,1.84,1
54095,37,2,rain,13.58,1030.8,11,0,3,8,0,0.4908,0.4423,0,111.2,0.0005,1.84,1
54100,37,2,rain,13.67,976.9,11,0,3,8,0,0.4685,0.4905,0,109.6,0.0005,1.84,1
54105,37,2,rain,13.75,932.5,11,0,3,8,0,0.4473,0.4062,0,108.3,0.0005,1.84,1
54110,37,2,rain,13.83,865.1,11,0,3,8,0,0.4381,0.3796,0,106.2,0.0005,1.84,1
54115,37,2,rain,13.92,799.6,11,0,3,8,0,0.3709,0.3311,0,104.2,0.0005,1.84,1
54120,37,2,rain,14.0,779.0,10,0,3,7,0,0.3975,0.3731,0,106.0,0.0005,1.64,1
54125,37,2,rain,14.08,735.3,10,0,3,7,0,0.4073,0.3317,0,104.5,0.0005,1.64,1
54130,37,2,rain,14.17,666.6,10,0,3,7,0,0.3874,0.3161,0,102.2,0.0005,1.64,1
54135,37,2,rain,14.25,566.0,10,0,3,7,0,0.3301,0.3114,0,98.9,0.0005,1.64,1
54140,37,2,rain,14.33,532.7,10,0,3,7,0,0.2737,0.2813,0,97.8,0.0005,1.64,1
54145,37,2,rain,14.42,524.5,10,0,3,7,0,0.2893,0.2573,0,97.5,0.0005,1.64,1
54150,37,2,rain,14.5,512.4,9,0,2,7,0,0.3206,0.2606,0,99.0,0.0005,1.56,1
54155,37,2,rain,14.58,510.7,9,0,2,7,0,0.2949,0.2593,0,98.9,0.0005,1.56,1
54160,37,2,rain,14.67,464.2,9,0,2,7,0,0.292,0.2866,0,97.2,0.0005,1.56,1
54165,37,2,rain,14.75,470.1,9,0,2,7,0,0.276,0.2822,0,97.4,0.0005,1.56,1
54170,37,2,rain,14.83,464.0,9,0,2,7,0,0.2807,0.2468,0,97.2,0.0005,1.56,1
54175,37,2,rain,14.92,445.6,9,0,2,7,0,0.2663,0.2358,0,96.5,0.0005,1.56,1
54180,37,2,rain,15.0,450.8,7,0,1,6,1,0.3229,0.3164,0,101.5,0.0005,1.28,1
54185,37,2,rain,15.08,483.2,7,0,1,6,0,0.381,0.3692,0,103.0,0.0005,1.28,1
54190,37,2,rain,15.17,454.4,7,0,1,6,0,0.3293,0.3242,0,101.6,0.0005,1.28,1
